score,filename,local_path,frames,fps,duration_sec,root_body,dx,dy,displacement_xy,path_len_xy,straightness,speed_mps,joint_std,joint_range,rank_input
0.304921814915491,g1/BioMotionLab_NTroje/rub023/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub023\0008_normal_walk4_poses_120_jpos.npz,142,30.0,4.733333333333333,pelvis,0.018466807901859283,-0.0036708449479192495,0.018828119840170892,0.4301625767635009,0.04376977649202247,0.003977771797219203,0.08589643987745935,0.3047228270563586,70
0.30362947980273736,g1/BioMotionLab_NTroje/rub022/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub022\0006_normal_walk2_poses_120_jpos.npz,138,30.0,4.6,pelvis,0.021022705361247063,-0.007605342660099268,0.022356103812680148,0.39834167129625236,0.05612293521772568,0.004860022567973945,0.08694801509103801,0.30762728329362543,64
0.3029413166957722,g1/BioMotionLab_NTroje/rub022/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub022\0007_normal_walk3_poses_120_jpos.npz,134,30.0,4.466666666666667,pelvis,0.028209203854203224,-0.009188518859446049,0.029667963545184386,0.44335477386540123,0.06691698227702253,0.006642081390712922,0.09918212661227133,0.34696791911947317,65
0.3020817719173554,g1/BioMotionLab_NTroje/rub023/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub023\0007_normal_walk3_poses_120_jpos.npz,149,30.0,4.966666666666667,pelvis,-0.002275146311149001,0.0036759567447006702,0.004323071677181082,0.45523529747542224,0.009496345518801694,0.0008704171162109562,0.08917498352254477,0.3245256933672675,69
0.29931779668462166,g1/BioMotionLab_NTroje/rub025/0006_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub025\0006_normal_walk3_poses_120_jpos.npz,140,30.0,4.666666666666667,pelvis,0.015254554338753223,0.0065657044760882854,0.016607525503256063,0.487139997422657,0.034091894714296855,0.0035587554649834418,0.10730689537963452,0.3868066442423853,76
0.29790357837019854,g1/BioMotionLab_NTroje/rub025/0005_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub025\0005_normal_walk2_poses_120_jpos.npz,147,30.0,4.9,pelvis,0.0019517993787303567,-0.0014564513694494963,0.0024353175165434835,0.4636445841597818,0.005252552493321525,0.0004970035748047925,0.10444752375067258,0.37372081855247763,75
0.2952253324267483,g1/BioMotionLab_NTroje/rub021/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub021\0007_normal_walk3_poses_120_jpos.npz,134,30.0,4.466666666666667,pelvis,-0.003962230868637562,-0.016875209286808968,0.017334127088780328,0.35666617949987456,0.04860042270642716,0.00388077472136873,0.11024849505807285,0.38400884332328006,61
0.2944947962346136,g1/BioMotionLab_NTroje/rub025/0007_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub025\0007_normal_walk4_poses_120_jpos.npz,142,30.0,4.733333333333333,pelvis,-0.006531457882374525,0.0018200301565229893,0.006780298801666886,0.48592413655460764,0.013953410196377277,0.0014324574933099056,0.10783567824595125,0.387433306924228,77
0.2937550648210999,g1/BioMotionLab_NTroje/rub006/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub006\0005_normal_walk1_poses_120_jpos.npz,114,30.0,3.8,pelvis,0.0488947257399559,0.006612834986299276,0.049339880337730145,0.4398470430622693,0.11217508703530168,0.012984179036244776,0.12540945183710842,0.42163387660322516,13
0.29220964103874025,g1/BioMotionLab_NTroje/rub009/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub009\0005_normal_walk1_poses_120_jpos.npz,113,30.0,3.7666666666666666,pelvis,-0.03434059023857117,0.020578574389219284,0.040034408473537876,0.32964582816433197,0.12144673177414002,0.01062860401952333,0.0946572279023038,0.3259941791665965,20
0.29214160698389974,g1/BioMotionLab_NTroje/rub012/0006_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub012\0006_normal_walk3_poses_120_jpos.npz,137,30.0,4.566666666666666,pelvis,-0.012586304917931557,6.586074596270919e-05,0.01258647723253043,0.49860346453175564,0.02524346124299505,0.0027561628976344008,0.09485792190199345,0.3429716784378578,34
0.2914746930654853,g1/BioMotionLab_NTroje/rub018/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub018\0006_normal_walk2_poses_120_jpos.npz,124,30.0,4.133333333333334,pelvis,0.027478547766804695,-0.0024429892655462027,0.027586931397387084,0.36633358429313534,0.07530549362712097,0.006674257596142035,0.09492871852630261,0.33809528679683293,52
0.2901858233125707,g1/BioMotionLab_NTroje/rub021/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub021\0008_normal_walk4_poses_120_jpos.npz,121,30.0,4.033333333333333,pelvis,-0.02929086610674858,-0.0017316245939582586,0.029342006765350488,0.3498673505318967,0.0838660901645792,0.0072748777104174765,0.110554753816323,0.38710748738255996,62
0.2874655945878784,g1/BioMotionLab_NTroje/rub018/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub018\0008_normal_walk4_poses_120_jpos.npz,124,30.0,4.133333333333334,pelvis,0.02414567396044731,0.0043521118350327015,0.02453476000349005,0.39251615143681595,0.06250637053705918,0.0059358290331024315,0.09788588684823417,0.3643408068295183,54
0.28500583556927195,g1/BioMotionLab_NTroje/rub021/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub021\0006_normal_walk2_poses_120_jpos.npz,123,30.0,4.1,pelvis,0.0177918653935194,0.010914535261690617,0.020872890412202166,0.3378251417614423,0.0617860775647708,0.005090948881024919,0.11214465960992227,0.3837230945455617,60
0.284171521911121,g1/BioMotionLab_NTroje/rub016/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub016\0008_normal_walk4_poses_120_jpos.npz,115,30.0,3.8333333333333335,pelvis,0.034468475729227066,-0.0091518210247159,0.035662748732602584,0.42502885543854607,0.08390665310430664,0.009303325756331108,0.10802883767958493,0.35711114159945784,46
0.2821236854769543,g1/BioMotionLab_NTroje/rub012/0004_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub012\0004_normal_walk1_poses_120_jpos.npz,135,30.0,4.5,pelvis,0.0004683256265707314,0.0027510642539709806,0.002790642116427647,0.4924467407693334,0.0056668912298371964,0.0006201426925394771,0.09320820902361668,0.33267981430579874,32
0.2820744497006106,g1/BioMotionLab_NTroje/rub020/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub020\0007_normal_walk3_poses_120_jpos.npz,121,30.0,4.033333333333333,pelvis,0.02219637855887413,-0.01223758701235056,0.02534635589219283,0.45491989715257064,0.055716085514923505,0.006284220469138718,0.11839678047325453,0.40655406590165766,57
0.28138183880613377,g1/BioMotionLab_NTroje/rub018/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub018\0007_normal_walk3_poses_120_jpos.npz,132,30.0,4.4,pelvis,-0.006168771535158157,-0.0009018135024234653,0.006234341171778362,0.4119339658670065,0.015134321732020343,0.0014168957208587187,0.09583821462708715,0.3408384158693511,53
0.2811496733417831,g1/BioMotionLab_NTroje/rub015/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub015\0006_normal_walk2_poses_120_jpos.npz,134,30.0,4.466666666666667,pelvis,0.0018819140968844295,0.0020853423047810793,0.0028089594507863585,0.39705780628629594,0.007074434518889616,0.0006288715188327668,0.09394239960483515,0.34166190542023755,41
0.28097521792904856,g1/BioMotionLab_NTroje/rub012/0005_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub012\0005_normal_walk2_poses_120_jpos.npz,113,30.0,3.7666666666666666,pelvis,0.027559712529182434,0.018978595733642578,0.03346228998009867,0.39906751108130695,0.08385120073901726,0.008883793800026196,0.0896912755748071,0.30350126891300594,33
0.2807132860790059,g1/BioMotionLab_NTroje/rub014/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub014\0005_normal_walk1_poses_120_jpos.npz,123,30.0,4.1,pelvis,0.01758757419884205,-0.0003720092645380646,0.01759150809602965,0.36563848256983766,0.0481117522761561,0.004290611730738939,0.11560035805718884,0.38142558624004497,36
0.2805241356924111,g1/BioMotionLab_NTroje/rub018/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub018\0005_normal_walk1_poses_120_jpos.npz,122,30.0,4.066666666666666,pelvis,-0.01080273650586605,-0.01699720323085785,0.020139613543617353,0.4037840611495023,0.049877188035316225,0.004952363986135415,0.09577483268171962,0.33387036981253787,51
0.2787291081409425,g1/BioMotionLab_NTroje/rub022/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub022\0005_normal_walk1_poses_120_jpos.npz,105,30.0,3.5,pelvis,0.03523392975330353,0.011318798176944256,0.03700736410541994,0.3310838212083476,0.11177641954945176,0.010573532601548554,0.08708997137852022,0.2997375932233087,63
0.27846917795171466,g1/BioMotionLab_NTroje/rub026/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub026\0007_normal_walk3_poses_120_jpos.npz,128,30.0,4.266666666666667,pelvis,0.007356622721999884,0.0025578117929399014,0.007788600583028212,0.3373086126768972,0.02309042903238523,0.0018254532616472372,0.0973244189601354,0.3348850628425335,80
0.2782783197384647,g1/BioMotionLab_NTroje/rub024/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub024\0008_normal_walk4_poses_120_jpos.npz,124,30.0,4.133333333333334,pelvis,-0.005317773669958115,0.015043544583022594,0.015955781097341748,0.45775595059751795,0.03485652360502217,0.0038602696203246163,0.08610303890081723,0.30496039883843784,73
0.27809411776485027,g1/BioMotionLab_NTroje/rub020/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub020\0005_normal_walk1_poses_120_jpos.npz,125,30.0,4.166666666666667,pelvis,0.01339857466518879,-0.0025400351732969284,0.013637213122197088,0.43556975578799073,0.031308907335694046,0.0032729311493273007,0.1174014775058749,0.39358488444624273,55
0.27759861379555195,g1/BioMotionLab_NTroje/rub012/0007_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub012\0007_normal_walk4_poses_120_jpos.npz,109,30.0,3.6333333333333333,pelvis,-0.03452626243233681,0.010348853655159473,0.03604388394058692,0.4098166030811653,0.08795125348654635,0.009920335029519336,0.09557834797912508,0.32444408022124194,35
0.27725369328751137,g1/BioMotionLab_NTroje/rub022/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub022\0008_normal_walk4_poses_120_jpos.npz,125,30.0,4.166666666666667,pelvis,-0.010023050010204315,-0.006777648814022541,0.012099506392959916,0.4091675981791312,0.029571027732413022,0.0029038815343103794,0.10264114941504154,0.3520621349071634,66
0.27658227028467636,g1/BioMotionLab_NTroje/rub026/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub026\0005_normal_walk1_poses_120_jpos.npz,126,30.0,4.2,pelvis,0.007714364677667618,-0.003801364917308092,0.008600104511840921,0.3401040638174767,0.025286685537683932,0.0020476439313906955,0.10352819779930514,0.34324529253203295,78
0.27618943216691627,g1/BioMotionLab_NTroje/rub017/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub017\0006_normal_walk2_poses_120_jpos.npz,115,30.0,3.8333333333333335,pelvis,-0.013495177961885929,0.02093452401459217,0.024907310652507387,0.3899398906659199,0.06387474389955827,0.0064975593006541005,0.1181671368650285,0.38386140198543156,48
0.27567802265361874,g1/BioMotionLab_NTroje/rub024/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub024\0007_normal_walk3_poses_120_jpos.npz,127,30.0,4.233333333333333,pelvis,-0.0034645250998437405,-0.007037830539047718,0.007844360577115255,0.45696366467631744,0.0171662676564704,0.0018529985615232886,0.08195523706332483,0.28471862858739394,72
0.2743839451987829,g1/BioMotionLab_NTroje/rub026/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub026\0006_normal_walk2_poses_120_jpos.npz,122,30.0,4.066666666666666,pelvis,0.009421841241419315,-0.005464382003992796,0.010891765837735871,0.3093097094342765,0.035213139146704354,0.0026783030748530833,0.09855761148651067,0.3338222585875413,79
0.2717720581622072,g1/BioMotionLab_NTroje/rub014/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub014\0008_normal_walk4_poses_120_jpos.npz,114,30.0,3.8,pelvis,-0.0013138246722519398,-0.022011833265423775,0.022051007663465964,0.40403631161577913,0.05457679676186013,0.005802896753543675,0.1206713611716679,0.3951646952793516,39
0.27007122746616163,g1/BioMotionLab_NTroje/rub014/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub014\0007_normal_walk3_poses_120_jpos.npz,111,30.0,3.7,pelvis,0.020934658125042915,-0.0048120878636837006,0.02148059823236395,0.3354201936541751,0.06404086169752461,0.005805567089828095,0.11975978113848186,0.3848767691645129,38
0.2677722892214217,g1/BioMotionLab_NTroje/rub016/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub016\0007_normal_walk3_poses_120_jpos.npz,115,30.0,3.8333333333333335,pelvis,-0.014219855889678001,-0.0094701386988163,0.017084725005045535,0.4396635726889031,0.03885863206851193,0.004456884783924922,0.09944815361339815,0.3422321944401182,45
0.2661531603776535,g1/BioMotionLab_NTroje/rub010/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub010\0007_normal_walk3_poses_120_jpos.npz,84,30.0,2.8,pelvis,-0.03642957657575607,0.014514293521642685,0.03921452238547952,0.23885482813838757,0.16417722300660145,0.014005186566242686,0.10327679782239674,0.3413478259382577,26
0.26578079836042107,g1/BioMotionLab_NTroje/rub008/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub008\0005_normal_walk1_poses_120_jpos.npz,104,30.0,3.466666666666667,pelvis,-0.02324187569320202,0.0054026031866669655,0.02386153613937793,0.29647749776591387,0.08048346440854676,0.006883135424820556,0.10926024637258722,0.37894991348529683,17
0.26506495411877407,g1/BioMotionLab_NTroje/rub014/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub014\0006_normal_walk2_poses_120_jpos.npz,114,30.0,3.8,pelvis,-0.003033778630197048,-0.012958011589944363,0.013308413772579086,0.3552086956262003,0.037466463902629345,0.003502214150678707,0.11809297071081827,0.38496990861563846,37
0.26413803880379083,g1/BioMotionLab_NTroje/rub017/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub017\0007_normal_walk3_poses_120_jpos.npz,104,30.0,3.466666666666667,pelvis,-0.020785879343748093,-0.015451336279511452,0.02589974078857548,0.36211753407832786,0.07152302319327414,0.007471079073627542,0.11605506640451077,0.39665151464528053,49
0.26341166810373007,g1/BioMotionLab_NTroje/rub021/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub021\0005_normal_walk1_poses_120_jpos.npz,116,30.0,3.8666666666666667,pelvis,-0.005944898817688227,0.006281309295445681,0.008648506716052384,0.33968084907389057,0.025460683873205582,0.002236682771392858,0.10934983114161333,0.3672166446159626,59
0.26004037986135975,g1/BioMotionLab_NTroje/rub017/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub017\0008_normal_walk4_poses_120_jpos.npz,101,30.0,3.3666666666666667,pelvis,-0.024508357048034668,0.00776456855237484,0.02570891071201732,0.36297957183828067,0.07082743136705083,0.0076363101124803925,0.11893205895373754,0.3881915931043954,50
0.259453169386078,g1/BioMotionLab_NTroje/rub016/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub016\0006_normal_walk2_poses_120_jpos.npz,109,30.0,3.6333333333333333,pelvis,0.014358364045619965,0.004284877795726061,0.014984084749855707,0.3804106133846165,0.03938923947609725,0.004124060022896066,0.09685924614191845,0.33204266120647563,44
0.2593256611254259,g1/BioMotionLab_NTroje/rub020/0008_normal_walk4_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub020\0008_normal_walk4_poses_120_jpos.npz,116,30.0,3.8666666666666667,pelvis,0.003840313060209155,0.0038600731641054153,0.005445013244488924,0.4306840914204562,0.012642708084551047,0.0014081930804712734,0.11713254076647815,0.38648663718124915,58
0.2582954028426957,g1/BioMotionLab_NTroje/rub004/0004_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub004\0004_normal_walk1_poses_120_jpos.npz,93,30.0,3.1,pelvis,-0.035279933363199234,-0.01144737284630537,0.03709064630326773,0.4091056289894191,0.09066276207171674,0.01196472461395733,0.11163907903979037,0.36997651231699974,9
0.25808627777551685,g1/BioMotionLab_NTroje/rub007/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub007\0006_normal_walk2_poses_120_jpos.npz,97,30.0,3.2333333333333334,pelvis,-0.02618422359228134,0.004655914381146431,0.02659494508088236,0.32234098765529506,0.08250562633791536,0.008225240746664648,0.09655698226347412,0.32887615828678524,16
0.25657299112679643,g1/BioMotionLab_NTroje/rub002/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub002\0005_normal_walk1_poses_120_jpos.npz,107,30.0,3.566666666666667,pelvis,-0.006188345607370138,0.01277986541390419,0.014199316228387965,0.36172043743288407,0.03925494597197759,0.003981116699548027,0.09761685829277664,0.3293763604657403,5
0.25002867156854036,g1/BioMotionLab_NTroje/rub006/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub006\0006_normal_walk2_poses_120_jpos.npz,101,30.0,3.3666666666666667,pelvis,-0.01685592345893383,-0.0009336280636489391,0.016881759890919806,0.40865786777733715,0.04131025295741538,0.005014384126015784,0.1278829697200207,0.4307455852113921,14
0.24852265595088957,g1/BioMotionLab_NTroje/rub005/0004_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub005\0004_normal_walk1_poses_120_jpos.npz,78,30.0,2.6,pelvis,0.019880853593349457,-0.02884315513074398,0.03503107102982093,0.2716864534443117,0.12893933645094802,0.013473488857623433,0.11730058872025803,0.3856428491658178,11
0.24585433563358125,g1/BioMotionLab_NTroje/rub001/0006_normal_walk2_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub001\0006_normal_walk2_poses_120_jpos.npz,73,30.0,2.433333333333333,pelvis,0.026636935770511627,0.012572040781378746,0.02945475439807659,0.1952010293442603,0.15089446247811333,0.012104693588250654,0.08903432971770486,0.30288669158672465,4
0.24387794255695835,g1/BioMotionLab_NTroje/rub016/0005_normal_walk1_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub016\0005_normal_walk1_poses_120_jpos.npz,98,30.0,3.2666666666666666,pelvis,0.010216761380434036,0.008411312475800514,0.013233759506288672,0.359905091949971,0.03677013691189522,0.004051150869272042,0.10309988722703613,0.34585413439520474,43
0.24239880060467522,g1/BioMotionLab_NTroje/rub008/0007_normal_walk3_poses_120_jpos.npz,C:\Projects\unitree-g1-rl-il-walking\datasets\raw\amass_candidates\g1\BioMotionLab_NTroje\rub008\0007_normal_walk3_poses_120_jpos.npz,86,30.0,2.8666666666666667,pelvis,0.01989980973303318,-0.011498183943331242,0.022982834059480185,0.2849512018998016,0.0806553329350817,0.008017267695167507,0.10953679110870686,0.37023063363700076,18
